timestamp,load_demand,generation_capacity,outage_count,outage_duration
2024-01-22 12:00:00,187.64,204.69,0,0.0
2024-01-22 13:00:00,160.41,181.28,0,0.0
2024-01-22 14:00:00,151.66,170.57,0,0.0
2024-01-22 15:00:00,135.76,142.73,0,0.0
2024-01-22 16:00:00,94.09,102.69,0,0.0
2024-01-22 17:00:00,105.38,100.12,1,0.421
2024-01-22 18:00:00,94.6,81.43,1,1.054
2024-01-22 19:00:00,122.93,129.25,0,0.0
2024-01-22 20:00:00,93.14,83.33,1,0.784
2024-01-22 21:00:00,120.36,138.37,0,0.0
2024-01-22 22:00:00,130.9,143.33,0,0.0
2024-01-22 23:00:00,162.33,146.83,1,1.241
2024-01-23 00:00:00,171.96,189.97,0,0.0
2024-01-23 01:00:00,200.43,213.24,0,0.0
2024-01-23 02:00:00,208.34,234.1,0,0.0
2024-01-23 03:00:00,227.17,207.66,1,1.561
2024-01-23 04:00:00,247.38,259.92,0,0.0
2024-01-23 05:00:00,240.69,222.46,1,1.458
2024-01-23 06:00:00,265.69,283.27,0,0.0
2024-01-23 07:00:00,270.32,297.13,0,0.0
2024-01-23 08:00:00,266.18,299.75,0,0.0
2024-01-23 09:00:00,232.97,264.59,0,0.0
2024-01-23 10:00:00,242.66,262.81,0,0.0
2024-01-23 11:00:00,205.76,226.2,0,0.0
2024-01-23 12:00:00,188.65,203.26,0,0.0
2024-01-23 13:00:00,145.27,157.09,0,0.0
2024-01-23 14:00:00,123.38,114.74,1,0.691
2024-01-23 15:00:00,120.2,128.99,0,0.0
2024-01-23 16:00:00,113.56,124.77,0,0.0
2024-01-23 17:00:00,130.4,137.85,0,0.0
2024-01-23 18:00:00,123.8,135.83,0,0.0
2024-01-23 19:00:00,105.38,118.57,0,0.0
2024-01-23 20:00:00,105.36,119.25,0,0.0
2024-01-23 21:00:00,135.43,149.19,0,0.0
2024-01-23 22:00:00,137.68,132.66,1,0.402
2024-01-23 23:00:00,158.94,144.22,1,1.177
2024-01-24 00:00:00,190.35,207.51,0,0.0
2024-01-24 01:00:00,190.41,207.42,0,0.0
2024-01-24 02:00:00,208.4,195.27,1,1.051
2024-01-24 03:00:00,231.12,262.82,0,0.0
2024-01-24 04:00:00,254.51,291.36,0,0.0
2024-01-24 05:00:00,261.42,289.78,0,0.0
2024-01-24 06:00:00,254.45,289.45,0,0.0
2024-01-24 07:00:00,245.37,257.67,0,0.0
2024-01-24 08:00:00,239.31,271.9,0,0.0
2024-01-24 09:00:00,228.78,247.98,0,0.0
2024-01-24 10:00:00,201.5,229.54,0,0.0
2024-01-24 11:00:00,193.43,221.49,0,0.0
2024-01-24 12:00:00,169.35,155.56,1,1.103
2024-01-24 13:00:00,159.38,147.27,1,0.969
2024-01-24 14:00:00,148.71,156.34,0,0.0
2024-01-24 15:00:00,139.21,154.09,0,0.0
2024-01-24 16:00:00,112.5,104.29,1,0.657
2024-01-24 17:00:00,83.07,89.11,0,0.0
2024-01-24 18:00:00,101.16,108.74,0,0.0
2024-01-24 19:00:00,93.54,101.16,0,0.0
2024-01-24 20:00:00,116.06,112.9,1,0.253
2024-01-24 21:00:00,126.66,135.94,0,0.0
2024-01-24 22:00:00,137.49,149.73,0,0.0
2024-01-24 23:00:00,149.3,161.1,0,0.0
2024-01-25 00:00:00,185.99,200.29,0,0.0
2024-01-25 01:00:00,184.31,209.32,0,0.0
2024-01-25 02:00:00,228.77,254.26,0,0.0
2024-01-25 03:00:00,241.72,271.18,0,0.0
2024-01-25 04:00:00,245.15,218.21,1,2.155
2024-01-25 05:00:00,246.67,235.38,1,0.903
2024-01-25 06:00:00,266.35,295.09,0,0.0
2024-01-25 07:00:00,247.82,235.61,1,0.977
2024-01-25 08:00:00,246.12,218.13,1,2.239
2024-01-25 09:00:00,224.85,236.6,0,0.0
2024-01-25 10:00:00,209.58,226.1,0,0.0
2024-01-25 11:00:00,205.38,221.5,0,0.0
2024-01-25 12:00:00,162.96,184.4,0,0.0
2024-01-25 13:00:00,156.63,174.33,0,0.0
2024-01-25 14:00:00,133.26,141.47,0,0.0
2024-01-25 15:00:00,117.64,124.58,0,0.0
2024-01-25 16:00:00,111.11,119.96,0,0.0
2024-01-25 17:00:00,129.48,141.3,0,0.0
2024-01-25 18:00:00,89.51,83.85,1,0.453
2024-01-25 19:00:00,88.16,92.84,0,0.0
2024-01-25 20:00:00,84.26,91.56,0,0.0
2024-01-25 21:00:00,114.93,121.83,0,0.0
2024-01-25 22:00:00,147.61,166.21,0,0.0
2024-01-25 23:00:00,153.79,170.75,0,0.0
2024-01-26 00:00:00,180.73,201.81,0,0.0
2024-01-26 01:00:00,196.48,178.29,1,1.455
2024-01-26 02:00:00,216.16,241.29,0,0.0
2024-01-26 03:00:00,240.04,261.91,0,0.0
2024-01-26 04:00:00,254.4,291.67,0,0.0
2024-01-26 05:00:00,265.03,303.14,0,0.0
2024-01-26 06:00:00,257.38,245.44,1,0.955
2024-01-26 07:00:00,256.19,278.3,0,0.0
2024-01-26 08:00:00,260.18,293.49,0,0.0
2024-01-26 09:00:00,235.93,268.91,0,0.0
2024-01-26 10:00:00,200.42,212.95,0,0.0
2024-01-26 11:00:00,208.6,239.38,0,0.0
2024-01-26 12:00:00,182.68,178.65,1,0.322
2024-01-26 13:00:00,164.61,178.12,0,0.0
2024-01-26 14:00:00,153.63,163.7,0,0.0
2024-01-26 15:00:00,135.46,143.87,0,0.0
2024-01-26 16:00:00,106.5,116.32,0,0.0
2024-01-26 17:00:00,90.68,87.14,1,0.283
2024-01-26 18:00:00,102.87,108.06,0,0.0
2024-01-26 19:00:00,106.48,116.97,0,0.0
2024-01-26 20:00:00,121.27,134.24,0,0.0
2024-01-26 21:00:00,115.58,123.89,0,0.0
2024-01-26 22:00:00,140.36,131.47,1,0.712
2024-01-26 23:00:00,157.67,173.15,0,0.0
2024-01-27 00:00:00,182.94,198.65,0,0.0
2024-01-27 01:00:00,216.98,242.16,0,0.0
2024-01-27 02:00:00,221.97,214.18,1,0.623
2024-01-27 03:00:00,252.06,268.59,0,0.0
2024-01-27 04:00:00,252.0,265.07,0,0.0
2024-01-27 05:00:00,247.13,267.38,0,0.0
2024-01-27 06:00:00,261.32,296.02,0,0.0
2024-01-27 07:00:00,241.49,273.13,0,0.0
2024-01-27 08:00:00,250.55,233.87,1,1.334
2024-01-27 09:00:00,252.25,286.67,0,0.0
2024-01-27 10:00:00,209.37,221.32,0,0.0
2024-01-27 11:00:00,201.46,223.24,0,0.0
2024-01-27 12:00:00,180.11,189.75,0,0.0
2024-01-27 13:00:00,158.68,168.3,0,0.0
2024-01-27 14:00:00,143.62,164.95,0,0.0
2024-01-27 15:00:00,116.69,133.5,0,0.0
2024-01-27 16:00:00,112.3,126.83,0,0.0
2024-01-27 17:00:00,92.52,105.84,0,0.0
2024-01-27 18:00:00,97.66,89.43,1,0.658
2024-01-27 19:00:00,90.3,77.4,1,1.032
2024-01-27 20:00:00,107.53,95.39,1,0.971
2024-01-27 21:00:00,109.96,100.63,1,0.747
2024-01-27 22:00:00,143.95,164.93,0,0.0
2024-01-27 23:00:00,173.6,148.66,1,1.996
2024-01-28 00:00:00,194.65,216.69,0,0.0
2024-01-28 01:00:00,215.02,189.31,1,2.057
2024-01-28 02:00:00,195.55,221.33,0,0.0
2024-01-28 03:00:00,222.83,244.07,0,0.0
2024-01-28 04:00:00,245.82,258.57,0,0.0
2024-01-28 05:00:00,267.25,287.37,0,0.0
2024-01-28 06:00:00,245.59,238.15,1,0.595
2024-01-28 07:00:00,256.31,287.59,0,0.0
2024-01-28 08:00:00,244.95,234.67,1,0.823
2024-01-28 09:00:00,232.01,264.0,0,0.0
2024-01-28 10:00:00,222.93,198.79,1,1.931
2024-01-28 11:00:00,209.54,229.07,0,0.0
2024-01-28 12:00:00,174.41,188.19,0,0.0
2024-01-28 13:00:00,162.08,155.59,1,0.519
2024-01-28 14:00:00,123.33,140.01,0,0.0
2024-01-28 15:00:00,114.38,125.22,0,0.0
2024-01-28 16:00:00,105.0,118.5,0,0.0
2024-01-28 17:00:00,98.06,109.94,0,0.0
2024-01-28 18:00:00,101.28,106.88,0,0.0
2024-01-28 19:00:00,95.32,107.53,0,0.0
2024-01-28 20:00:00,110.27,121.9,0,0.0
2024-01-28 21:00:00,99.73,113.98,0,0.0
2024-01-28 22:00:00,142.58,153.25,0,0.0
2024-01-28 23:00:00,169.32,178.5,0,0.0
2024-01-29 00:00:00,175.48,186.8,0,0.0
2024-01-29 01:00:00,195.8,212.83,0,0.0
2024-01-29 02:00:00,213.97,189.18,1,1.983
2024-01-29 03:00:00,238.14,252.01,0,0.0
2024-01-29 04:00:00,250.44,268.92,0,0.0
2024-01-29 05:00:00,266.12,290.04,0,0.0
2024-01-29 06:00:00,251.14,285.45,0,0.0
2024-01-29 07:00:00,242.91,257.98,0,0.0
2024-01-29 08:00:00,256.29,282.83,0,0.0
2024-01-29 09:00:00,227.94,246.3,0,0.0
2024-01-29 10:00:00,210.36,236.43,0,0.0
2024-01-29 11:00:00,205.53,199.29,1,0.499
2024-01-29 12:00:00,172.58,198.22,0,0.0
2024-01-29 13:00:00,158.55,175.49,0,0.0
2024-01-29 14:00:00,149.18,169.01,0,0.0
2024-01-29 15:00:00,132.83,145.7,0,0.0
2024-01-29 16:00:00,106.31,120.6,0,0.0
2024-01-29 17:00:00,103.15,90.22,1,1.034
2024-01-29 18:00:00,110.08,94.2,1,1.27
2024-01-29 19:00:00,89.39,97.56,0,0.0
2024-01-29 20:00:00,125.65,116.71,1,0.716
2024-01-29 21:00:00,116.03,122.27,0,0.0
2024-01-29 22:00:00,130.61,144.28,0,0.0
2024-01-29 23:00:00,152.13,169.13,0,0.0
2024-01-30 00:00:00,170.33,153.89,1,1.315
2024-01-30 01:00:00,197.99,214.62,0,0.0
2024-01-30 02:00:00,224.14,251.27,0,0.0
2024-01-30 03:00:00,239.36,265.9,0,0.0
2024-01-30 04:00:00,246.15,268.41,0,0.0
2024-01-30 05:00:00,260.66,283.36,0,0.0
2024-01-30 06:00:00,261.11,299.45,0,0.0
2024-01-30 07:00:00,259.27,272.56,0,0.0
2024-01-30 08:00:00,248.78,272.65,0,0.0
2024-01-30 09:00:00,237.73,270.12,0,0.0
2024-01-30 10:00:00,212.31,233.17,0,0.0
2024-01-30 11:00:00,213.22,234.19,0,0.0
2024-01-30 12:00:00,180.67,199.04,0,0.0
2024-01-30 13:00:00,173.23,186.94,0,0.0
2024-01-30 14:00:00,128.91,142.15,0,0.0
2024-01-30 15:00:00,113.61,121.91,0,0.0
2024-01-30 16:00:00,107.25,116.85,0,0.0
2024-01-30 17:00:00,107.31,120.25,0,0.0
2024-01-30 18:00:00,87.6,98.09,0,0.0
2024-01-30 19:00:00,119.65,128.62,0,0.0
2024-01-30 20:00:00,111.84,120.44,0,0.0
2024-01-30 21:00:00,119.1,135.91,0,0.0
2024-01-30 22:00:00,136.78,125.53,1,0.9
2024-01-30 23:00:00,163.03,186.72,0,0.0
